month,outlet_name,conflict_name,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage
2023-05,The Times,Russian Invasion of Ukraine,0.0,0.0,5,0.0,0.0
2023-05,The Times of India,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2023-05,The Wall Street Journal,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2023-05,The Wall Street Journal,Russian Invasion of Ukraine,3.0,3.0,7,42.857142857142854,42.857142857142854
2023-05,The Washington Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-05,The Washington Post,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-05,USA Today,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-05,USA Today,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-05,Vox,Russian Invasion of Ukraine,3.0,0.0,2,150.0,0.0
2023-06,20 Minutos,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,20 Minutos,Russian Invasion of Ukraine,20.0,15.0,9,222.22222222222223,166.66666666666669
2023-06,Amnesty International publications,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2023-06,Amnesty International publications,Russian Invasion of Ukraine,5.0,4.0,6,83.33333333333334,66.66666666666666
2023-06,Arab News,Israel-Palestine Conflict,1.0,13.0,2,50.0,650.0
2023-06,Arab News,Russian Invasion of Ukraine,4.0,19.0,8,50.0,237.5
2023-06,Associated Press (AP),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,BBC News,Russian Invasion of Ukraine,15.0,3.0,5,300.0,60.0
2023-06,Bloomberg,Israel-Palestine Conflict,0.0,4.0,1,0.0,400.0
2023-06,Bloomberg,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2023-06,CBC News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,CNN ,Russian Invasion of Ukraine,4.0,2.0,6,66.66666666666666,33.33333333333333
2023-06,Cadena SER,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,2.0,1.0,3,66.66666666666666,33.33333333333333
2023-06,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,Channel 4 News,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-06,China Daily,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,China Daily,Russian Invasion of Ukraine,1.0,0.0,3,33.33333333333333,0.0
2023-06,Council on Foreign Relations,Israel-Palestine Conflict,3.0,0.0,3,100.0,0.0
2023-06,Council on Foreign Relations,Russian Invasion of Ukraine,12.0,0.0,7,171.42857142857142,0.0
2023-06,Daily Mail,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2023-06,Dawn,Russian Invasion of Ukraine,2.0,10.0,6,33.33333333333333,166.66666666666669
2023-06,Der Spiegel,Russian Invasion of Ukraine,6.0,0.0,4,150.0,0.0
2023-06,El Confidencial,Russian Invasion of Ukraine,1.0,6.0,5,20.0,120.0
2023-06,El Mundo,Russian Invasion of Ukraine,0.0,2.0,4,0.0,50.0
2023-06,El País,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,El País,Russian Invasion of Ukraine,0.0,1.0,15,0.0,6.666666666666667
2023-06,Evening Standard,Russian Invasion of Ukraine,5.0,0.0,3,166.66666666666669,0.0
2023-06,Financial Times,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2023-06,Financial Times,Russian Invasion of Ukraine,4.0,7.0,5,80.0,140.0
2023-06,Foreign Affairs,Israel-Palestine Conflict,4.0,0.0,1,400.0,0.0
2023-06,Foreign Affairs,Russian Invasion of Ukraine,3.0,0.0,8,37.5,0.0
2023-06,Foreign Policy,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2023-06,Foreign Policy,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0
2023-06,Fox News,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2023-06,Fox News,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0
2023-06,France 24,Russian Invasion of Ukraine,0.0,11.0,4,0.0,275.0
2023-06,Global Times,Israel-Palestine Conflict,6.0,25.0,5,120.0,500.0
2023-06,Global Times,Russian Invasion of Ukraine,4.0,1.0,8,50.0,12.5
2023-06,Haaretz ,Israel-Palestine Conflict,5.0,0.0,4,125.0,0.0
2023-06,Haaretz ,Russian Invasion of Ukraine,3.0,2.0,12,25.0,16.666666666666664
2023-06,ITV News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,9.0,4.0,12,75.0,33.33333333333333
2023-06,International Crisis Group reports,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,International Crisis Group reports,Russian Invasion of Ukraine,2.0,1.0,5,40.0,20.0
2023-06,Just Security,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2023-06,Just Security,Russian Invasion of Ukraine,2.0,6.0,6,33.33333333333333,100.0
2023-06,L'Express,Russian Invasion of Ukraine,2.0,1.0,14,14.285714285714285,7.142857142857142
2023-06,La Croix,Russian Invasion of Ukraine,3.0,2.0,3,100.0,66.66666666666666
2023-06,La Razón,Russian Invasion of Ukraine,5.0,0.0,5,100.0,0.0
2023-06,La Vanguardia,Russian Invasion of Ukraine,2.0,13.0,3,66.66666666666666,433.3333333333333
2023-06,Le Figaro,Russian Invasion of Ukraine,2.0,1.0,9,22.22222222222222,11.11111111111111
2023-06,Le Monde,Russian Invasion of Ukraine,4.0,1.0,8,50.0,12.5
2023-06,Les Echos,Russian Invasion of Ukraine,1.0,17.0,4,25.0,425.0
2023-06,Libération,Russian Invasion of Ukraine,1.0,2.0,8,12.5,25.0
2023-06,Los Angeles Times,Russian Invasion of Ukraine,0.0,5.0,3,0.0,166.66666666666669
2023-06,MSNBC ,Russian Invasion of Ukraine,9.0,0.0,4,225.0,0.0
2023-06,Mediapart,Russian Invasion of Ukraine,0.0,4.0,2,0.0,200.0
2023-06,NPR,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,People's Daily,Israel-Palestine Conflict,0.0,4.0,1,0.0,400.0
2023-06,Politico,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,Press TV,Russian Invasion of Ukraine,1.0,4.0,4,25.0,100.0
2023-06,RIA Novosti,Russian Invasion of Ukraine,6.0,2.0,6,100.0,33.33333333333333
2023-06,RTVE,Russian Invasion of Ukraine,0.0,0.0,6,0.0,0.0
2023-06,Radio France Internationale (RFI),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-06,Radio France Internationale (RFI),Russian Invasion of Ukraine,6.0,2.0,6,100.0,33.33333333333333
2023-06,Reuters,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-06,TASS,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2023-06,TASS,Russian Invasion of Ukraine,10.0,3.0,5,200.0,60.0
2023-06,Tasnim News Agency,Israel-Palestine Conflict,15.0,5.0,8,187.5,62.5
2023-06,Tasnim News Agency,Russian Invasion of Ukraine,3.0,3.0,5,60.0,60.0
2023-06,The Atlantic,Russian Invasion of Ukraine,1.0,5.0,4,25.0,125.0
2023-06,The Daily Telegraph,Russian Invasion of Ukraine,1.0,6.0,8,12.5,75.0
2023-06,The Diplomat,Israel-Palestine Conflict,1.0,0.0,4,25.0,0.0
2023-06,The Diplomat,Russian Invasion of Ukraine,3.0,2.0,5,60.0,40.0
2023-06,The Economist,Israel-Palestine Conflict,0.0,1.0,2,0.0,50.0
2023-06,The Economist,Russian Invasion of Ukraine,0.0,0.0,7,0.0,0.0
2023-06,The Globe and Mail,Russian Invasion of Ukraine,0.0,1.0,5,0.0,20.0
2023-06,The Guardian,Russian Invasion of Ukraine,1.0,4.0,5,20.0,80.0
2023-06,The Hill,Russian Invasion of Ukraine,6.0,2.0,7,85.71428571428571,28.57142857142857
2023-06,The Hindu,Russian Invasion of Ukraine,2.0,0.0,5,40.0,0.0
2023-06,The Independent,Russian Invasion of Ukraine,6.0,1.0,3,200.0,33.33333333333333
2023-06,The Intercept,Russian Invasion of Ukraine,2.0,8.0,10,20.0,80.0
2023-06,The Japan Times,Russian Invasion of Ukraine,4.0,45.0,5,80.0,900.0
2023-06,The Jerusalem Post,Israel-Palestine Conflict,11.0,5.0,7,157.14285714285714,71.42857142857143
2023-06,The Jerusalem Post,Russian Invasion of Ukraine,1.0,1.0,7,14.285714285714285,14.285714285714285
2023-06,The Mirror,Israel-Palestine Conflict,2.0,2.0,1,200.0,200.0
2023-06,The Mirror,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-06,The New Statesman,Israel-Palestine Conflict,4.0,1.0,2,200.0,50.0
2023-06,The New Statesman,Russian Invasion of Ukraine,0.0,2.0,4,0.0,50.0
2023-06,The New York Times,Russian Invasion of Ukraine,0.0,4.0,5,0.0,80.0
2023-06,The Observer,Russian Invasion of Ukraine,2.0,1.0,2,100.0,50.0
2023-06,The South China Morning Post,Israel-Palestine Conflict,10.0,0.0,5,200.0,0.0
2023-06,The South China Morning Post,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-06,The Spectator,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2023-06,The Sun,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2023-06,The Sydney Morning Herald,Russian Invasion of Ukraine,7.0,5.0,11,63.63636363636363,45.45454545454545
2023-06,The Times,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-06,The Times of India,Russian Invasion of Ukraine,20.0,21.0,7,285.7142857142857,300.0
2023-06,The Wall Street Journal,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2023-06,The Washington Post,Israel-Palestine Conflict,1.0,2.0,1,100.0,200.0
2023-06,Vox,Russian Invasion of Ukraine,12.0,2.0,4,300.0,50.0
2023-07,20 Minutos,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,Al Jazeera,Russian Invasion of Ukraine,1.0,5.0,7,14.285714285714285,71.42857142857143
2023-07,Amnesty International publications,Israel-Palestine Conflict,2.0,2.0,3,66.66666666666666,66.66666666666666
2023-07,Amnesty International publications,Russian Invasion of Ukraine,1.0,1.0,5,20.0,20.0
2023-07,Arab News,Israel-Palestine Conflict,13.0,1.0,2,650.0,50.0
2023-07,Arab News,Russian Invasion of Ukraine,15.0,5.0,12,125.0,41.66666666666667
2023-07,Associated Press (AP),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Associated Press (AP),Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,BBC News,Russian Invasion of Ukraine,9.0,1.0,3,300.0,33.33333333333333
2023-07,Bloomberg,Russian Invasion of Ukraine,3.0,0.0,3,100.0,0.0
2023-07,BuzzFeed News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,CBC News,Russian Invasion of Ukraine,1.0,1.0,5,20.0,20.0
2023-07,CBS News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,CNN ,Israel-Palestine Conflict,2.0,22.0,1,200.0,2200.0
2023-07,CNN ,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0
2023-07,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,2.0,1.0,3,66.66666666666666,33.33333333333333
2023-07,Channel 4 News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,China Daily,Russian Invasion of Ukraine,7.0,0.0,3,233.33333333333334,0.0
2023-07,Council on Foreign Relations,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Council on Foreign Relations,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-07,Daily Mail,Russian Invasion of Ukraine,1.0,1.0,3,33.33333333333333,33.33333333333333
2023-07,Dawn,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-07,Der Spiegel,Russian Invasion of Ukraine,2.0,3.0,5,40.0,60.0
2023-07,Deutsche Welle,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,El Confidencial,Russian Invasion of Ukraine,4.0,94.0,7,57.14285714285714,1342.857142857143
2023-07,El Mundo,Russian Invasion of Ukraine,0.0,0.0,5,0.0,0.0
2023-07,El País,Russian Invasion of Ukraine,5.0,1.0,14,35.714285714285715,7.142857142857142
2023-07,Evening Standard,Russian Invasion of Ukraine,5.0,1.0,8,62.5,12.5
2023-07,Financial Times,Israel-Palestine Conflict,2.0,15.0,6,33.33333333333333,250.0
2023-07,Financial Times,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-07,Foreign Affairs,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Foreign Affairs,Russian Invasion of Ukraine,1.0,13.0,5,20.0,260.0
2023-07,Foreign Policy,Israel-Palestine Conflict,4.0,0.0,1,400.0,0.0
2023-07,Foreign Policy,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-07,Fox News,Russian Invasion of Ukraine,1.0,1.0,7,14.285714285714285,14.285714285714285
2023-07,France 24,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2023-07,Global Times,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Global Times,Russian Invasion of Ukraine,14.0,1.0,11,127.27272727272727,9.090909090909092
2023-07,Haaretz ,Israel-Palestine Conflict,4.0,9.0,4,100.0,225.0
2023-07,Haaretz ,Russian Invasion of Ukraine,3.0,2.0,6,50.0,33.33333333333333
2023-07,Human Rights Watch reports,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2023-07,ITV News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,0.0,2.0,4,0.0,50.0
2023-07,International Crisis Group reports,Israel-Palestine Conflict,3.0,2.0,5,60.0,40.0
2023-07,International Crisis Group reports,Russian Invasion of Ukraine,1.0,9.0,8,12.5,112.5
2023-07,Just Security,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Just Security,Russian Invasion of Ukraine,3.0,0.0,8,37.5,0.0
2023-07,Kommersant,Russian Invasion of Ukraine,0.0,17.0,2,0.0,850.0
2023-07,L'Express,Russian Invasion of Ukraine,4.0,3.0,10,40.0,30.0
2023-07,La Croix,Israel-Palestine Conflict,1.0,2.0,1,100.0,200.0
2023-07,La Croix,Russian Invasion of Ukraine,1.0,2.0,8,12.5,25.0
2023-07,La Razón,Russian Invasion of Ukraine,7.0,2.0,3,233.33333333333334,66.66666666666666
2023-07,La Vanguardia,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,Le Figaro,Russian Invasion of Ukraine,1.0,49.0,7,14.285714285714285,700.0
2023-07,Le Monde,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2023-07,Le Monde,Russian Invasion of Ukraine,8.0,2.0,8,100.0,25.0
2023-07,Le Parisien,Russian Invasion of Ukraine,3.0,1.0,2,150.0,50.0
2023-07,Les Echos,Russian Invasion of Ukraine,4.0,0.0,5,80.0,0.0
2023-07,Libération,Russian Invasion of Ukraine,1.0,1.0,4,25.0,25.0
2023-07,Los Angeles Times,Israel-Palestine Conflict,0.0,6.0,1,0.0,600.0
2023-07,Los Angeles Times,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0
2023-07,MSNBC ,Israel-Palestine Conflict,0.0,1.0,2,0.0,50.0
2023-07,MSNBC ,Russian Invasion of Ukraine,8.0,1.0,3,266.66666666666663,33.33333333333333
2023-07,Mediapart,Russian Invasion of Ukraine,0.0,0.0,5,0.0,0.0
2023-07,NBC News,Russian Invasion of Ukraine,0.0,8.0,1,0.0,800.0
2023-07,NPR,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,NPR,Russian Invasion of Ukraine,2.0,0.0,4,50.0,0.0
2023-07,Politico,Russian Invasion of Ukraine,3.0,2.0,1,300.0,200.0
2023-07,Press TV,Russian Invasion of Ukraine,0.0,3.0,5,0.0,60.0
2023-07,RIA Novosti,Russian Invasion of Ukraine,1.0,4.0,3,33.33333333333333,133.33333333333331
2023-07,RTVE,Russian Invasion of Ukraine,3.0,0.0,5,60.0,0.0
2023-07,Radio France Internationale (RFI),Israel-Palestine Conflict,1.0,6.0,1,100.0,600.0
2023-07,Radio France Internationale (RFI),Russian Invasion of Ukraine,26.0,17.0,7,371.42857142857144,242.85714285714283
2023-07,Reuters,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2023-07,Reuters,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,Sky News,Israel-Palestine Conflict,5.0,0.0,1,500.0,0.0
2023-07,Sky News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,TASS,Russian Invasion of Ukraine,9.0,73.0,3,300.0,2433.333333333333
2023-07,Tasnim News Agency,Israel-Palestine Conflict,10.0,3.0,10,100.0,30.0
2023-07,Tasnim News Agency,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-07,The Atlantic,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,The Atlantic,Russian Invasion of Ukraine,1.0,0.0,3,33.33333333333333,0.0
2023-07,The Australian,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-07,The Daily Telegraph,Russian Invasion of Ukraine,1.0,31.0,8,12.5,387.5
2023-07,The Diplomat,Israel-Palestine Conflict,2.0,1.0,2,100.0,50.0
2023-07,The Diplomat,Russian Invasion of Ukraine,0.0,2.0,6,0.0,33.33333333333333
2023-07,The Economist,Israel-Palestine Conflict,3.0,2.0,1,300.0,200.0
2023-07,The Economist,Russian Invasion of Ukraine,1.0,0.0,4,25.0,0.0
2023-07,The Globe and Mail,Russian Invasion of Ukraine,10.0,1.0,7,142.85714285714286,14.285714285714285
2023-07,The Guardian,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2023-07,The Hill,Israel-Palestine Conflict,4.0,8.0,4,100.0,200.0
2023-07,The Hill,Russian Invasion of Ukraine,5.0,18.0,12,41.66666666666667,150.0
2023-07,The Hindu,Russian Invasion of Ukraine,11.0,1.0,7,157.14285714285714,14.285714285714285
2023-07,The Independent,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,The Independent,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2023-07,The Intercept,Israel-Palestine Conflict,2.0,0.0,3,66.66666666666666,0.0
2023-07,The Intercept,Russian Invasion of Ukraine,0.0,5.0,14,0.0,35.714285714285715
2023-07,The Japan Times,Israel-Palestine Conflict,3.0,1.0,5,60.0,20.0
2023-07,The Japan Times,Russian Invasion of Ukraine,1.0,0.0,6,16.666666666666664,0.0
2023-07,The Jerusalem Post,Israel-Palestine Conflict,3.0,19.0,6,50.0,316.66666666666663
2023-07,The Jerusalem Post,Russian Invasion of Ukraine,3.0,8.0,6,50.0,133.33333333333331
2023-07,The Mirror,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,The Mirror,Russian Invasion of Ukraine,6.0,9.0,7,85.71428571428571,128.57142857142858
2023-07,The New Statesman,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-07,The New York Times,Russian Invasion of Ukraine,5.0,37.0,2,250.0,1850.0
2023-07,The Observer,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-07,The South China Morning Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,The Spectator,Russian Invasion of Ukraine,2.0,0.0,4,50.0,0.0
2023-07,The Sydney Morning Herald,Russian Invasion of Ukraine,3.0,10.0,8,37.5,125.0
2023-07,The Times,Israel-Palestine Conflict,4.0,1.0,1,400.0,100.0
2023-07,The Times,Russian Invasion of Ukraine,10.0,13.0,6,166.66666666666669,216.66666666666666
2023-07,The Times of India,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,The Times of India,Russian Invasion of Ukraine,22.0,0.0,5,440.00000000000006,0.0
2023-07,The Wall Street Journal,Israel-Palestine Conflict,4.0,2.0,2,200.0,100.0
2023-07,The Wall Street Journal,Russian Invasion of Ukraine,11.0,17.0,7,157.14285714285714,242.85714285714283
2023-07,The Washington Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,USA Today,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,USA Today,Russian Invasion of Ukraine,0.0,4.0,5,0.0,80.0
2023-07,Vox,Israel-Palestine Conflict,0.0,2.0,2,0.0,100.0
2023-07,Vox,Russian Invasion of Ukraine,3.0,1.0,4,75.0,25.0
2023-07,Xinhua News Agency,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-07,Xinhua News Agency,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,20 Minutos,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,Al Jazeera,Russian Invasion of Ukraine,13.0,6.0,4,325.0,150.0
2023-08,Amnesty International publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-08,Amnesty International publications,Russian Invasion of Ukraine,2.0,0.0,3,66.66666666666666,0.0
2023-08,Arab News,Israel-Palestine Conflict,5.0,9.0,5,100.0,180.0
2023-08,Arab News,Russian Invasion of Ukraine,4.0,3.0,12,33.33333333333333,25.0
2023-08,Associated Press (AP),Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2023-08,BBC News,Russian Invasion of Ukraine,9.0,2.0,7,128.57142857142858,28.57142857142857
2023-08,Bloomberg,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2023-08,Bloomberg,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,CBC News,Russian Invasion of Ukraine,3.0,1.0,2,150.0,50.0
2023-08,CBS News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,CNN ,Russian Invasion of Ukraine,4.0,5.0,6,66.66666666666666,83.33333333333334
2023-08,Cadena SER,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2023-08,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-08,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,China Daily,Russian Invasion of Ukraine,0.0,6.0,3,0.0,200.0
2023-08,Council on Foreign Relations,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2023-08,Council on Foreign Relations,Russian Invasion of Ukraine,2.0,1.0,5,40.0,20.0
2023-08,Daily Mail,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,Dawn,Russian Invasion of Ukraine,3.0,1.0,4,75.0,25.0
2023-08,Der Spiegel,Russian Invasion of Ukraine,4.0,0.0,3,133.33333333333331,0.0
2023-08,Deutsche Welle,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,El Confidencial,Russian Invasion of Ukraine,8.0,2.0,6,133.33333333333331,33.33333333333333
2023-08,El Mundo,Russian Invasion of Ukraine,9.0,34.0,8,112.5,425.0
2023-08,El País,Russian Invasion of Ukraine,2.0,3.0,10,20.0,30.0
2023-08,Financial Times,Russian Invasion of Ukraine,1.0,1.0,5,20.0,20.0
2023-08,Foreign Affairs,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2023-08,Foreign Affairs,Russian Invasion of Ukraine,1.0,3.0,4,25.0,75.0
2023-08,Foreign Policy,Russian Invasion of Ukraine,1.0,4.0,5,20.0,80.0
2023-08,Fox News,Russian Invasion of Ukraine,3.0,1.0,4,75.0,25.0
2023-08,France 24,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2023-08,Global Times,Russian Invasion of Ukraine,13.0,4.0,5,260.0,80.0
2023-08,Haaretz ,Israel-Palestine Conflict,1.0,3.0,3,33.33333333333333,100.0
2023-08,Haaretz ,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2023-08,IRNA (Islamic Republic News Agency),Russian Invasion of Ukraine,3.0,2.0,1,300.0,200.0
2023-08,ITV News,Russian Invasion of Ukraine,2.0,0.0,1,200.0,0.0
2023-08,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,3.0,1.0,1,300.0,100.0
2023-08,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,3.0,5.0,5,60.0,100.0
2023-08,International Crisis Group reports,Israel-Palestine Conflict,7.0,3.0,3,233.33333333333334,100.0
2023-08,International Crisis Group reports,Russian Invasion of Ukraine,4.0,1.0,3,133.33333333333331,33.33333333333333
2023-08,Just Security,Israel-Palestine Conflict,2.0,2.0,6,33.33333333333333,33.33333333333333
2023-08,Just Security,Russian Invasion of Ukraine,3.0,2.0,5,60.0,40.0
2023-08,Kommersant,Russian Invasion of Ukraine,0.0,8.0,7,0.0,114.28571428571428
2023-08,L'Express,Russian Invasion of Ukraine,8.0,5.0,11,72.72727272727273,45.45454545454545
2023-08,La Croix,Russian Invasion of Ukraine,0.0,0.0,8,0.0,0.0
2023-08,La Razón,Russian Invasion of Ukraine,3.0,2.0,5,60.0,40.0
2023-08,Le Figaro,Russian Invasion of Ukraine,2.0,2.0,5,40.0,40.0
2023-08,Le Monde,Russian Invasion of Ukraine,0.0,0.0,6,0.0,0.0
2023-08,Les Echos,Russian Invasion of Ukraine,0.0,1.0,6,0.0,16.666666666666664
2023-08,Libération,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2023-08,Libération,Russian Invasion of Ukraine,10.0,5.0,11,90.9090909090909,45.45454545454545
2023-08,Los Angeles Times,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2023-08,MSNBC ,Russian Invasion of Ukraine,4.0,0.0,2,200.0,0.0
2023-08,Mediapart,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0
2023-08,NBC News,Russian Invasion of Ukraine,3.0,0.0,2,150.0,0.0
2023-08,NPR,Russian Invasion of Ukraine,3.0,2.0,2,150.0,100.0
2023-08,Press TV,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,Público,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,RIA Novosti,Russian Invasion of Ukraine,2.0,1.0,4,50.0,25.0
2023-08,RTVE,Russian Invasion of Ukraine,7.0,0.0,3,233.33333333333334,0.0
2023-08,Radio France Internationale (RFI),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-08,Radio France Internationale (RFI),Russian Invasion of Ukraine,1.0,0.0,6,16.666666666666664,0.0
2023-08,Reuters,Israel-Palestine Conflict,7.0,8.0,1,700.0,800.0
2023-08,Reuters,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-08,Sky News,Russian Invasion of Ukraine,4.0,1.0,2,200.0,50.0
2023-08,TASS,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2023-08,Tasnim News Agency,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2023-08,The Atlantic,Israel-Palestine Conflict,8.0,10.0,1,800.0,1000.0
2023-08,The Atlantic,Russian Invasion of Ukraine,3.0,5.0,3,100.0,166.66666666666669
2023-08,The Australian,Russian Invasion of Ukraine,0.0,0.0,7,0.0,0.0
2023-08,The Conversation UK,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2023-08,The Daily Telegraph,Russian Invasion of Ukraine,4.0,1.0,5,80.0,20.0
