month,outlet_name,conflict_name,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage,article_count,normalized_death_report,normalized_hr_violation
2023-09,CBC News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,CBS News,Israel-Palestine Conflict,9.0,0.0,1,900.0,0.0,78,0.11538461538461539,0.0
2023-09,CNN ,Russian Invasion of Ukraine,19.0,7.0,10,190.0,70.0,373,0.05093833780160858,0.01876675603217158
2023-09,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,2.0,0.0,3,66.66666666666666,0.0,78,0.02564102564102564,0.0
2023-09,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,0.0,5.0,1,0.0,500.0,373,0.0,0.013404825737265416
2023-09,China Daily,Israel-Palestine Conflict,29.0,86.0,3,966.6666666666666,2866.666666666667,78,0.3717948717948718,1.1025641025641026
2023-09,China Daily,Russian Invasion of Ukraine,4.0,0.0,3,133.33333333333331,0.0,373,0.010723860589812333,0.0
2023-09,Council on Foreign Relations,Israel-Palestine Conflict,0.0,0.0,4,0.0,0.0,78,0.0,0.0
2023-09,Council on Foreign Relations,Russian Invasion of Ukraine,20.0,1.0,8,250.0,12.5,373,0.05361930294906166,0.002680965147453083
2023-09,Daily Mail,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333,373,0.0,0.002680965147453083
2023-09,Dawn,Russian Invasion of Ukraine,5.0,5.0,4,125.0,125.0,373,0.013404825737265416,0.013404825737265416
2023-09,Der Spiegel,Russian Invasion of Ukraine,2.0,2.0,6,33.33333333333333,33.33333333333333,373,0.005361930294906166,0.005361930294906166
2023-09,Deutsche Welle,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,El Confidencial,Russian Invasion of Ukraine,17.0,14.0,3,566.6666666666667,466.6666666666667,373,0.045576407506702415,0.03753351206434316
2023-09,El Mundo,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,373,0.0,0.0
2023-09,El País,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,El País,Russian Invasion of Ukraine,8.0,1.0,9,88.88888888888889,11.11111111111111,373,0.021447721179624665,0.002680965147453083
2023-09,Evening Standard,Russian Invasion of Ukraine,2.0,14.0,7,28.57142857142857,200.0,373,0.005361930294906166,0.03753351206434316
2023-09,Financial Times,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0,78,0.0,0.0
2023-09,Financial Times,Russian Invasion of Ukraine,1.0,0.0,6,16.666666666666664,0.0,373,0.002680965147453083,0.0
2023-09,Foreign Affairs,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0,373,0.002680965147453083,0.0
2023-09,Foreign Policy,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,Foreign Policy,Russian Invasion of Ukraine,1.0,0.0,7,14.285714285714285,0.0,373,0.002680965147453083,0.0
2023-09,Fox News,Russian Invasion of Ukraine,0.0,4.0,4,0.0,100.0,373,0.0,0.010723860589812333
2023-09,France 24,Russian Invasion of Ukraine,0.0,2.0,4,0.0,50.0,373,0.0,0.005361930294906166
2023-09,Global Times,Russian Invasion of Ukraine,0.0,1.0,5,0.0,20.0,373,0.0,0.002680965147453083
2023-09,Haaretz ,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0,78,0.0,0.0
2023-09,Haaretz ,Russian Invasion of Ukraine,1.0,4.0,6,16.666666666666664,66.66666666666666,373,0.002680965147453083,0.010723860589812333
2023-09,Human Rights Watch reports,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,ITV News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,4.0,18.0,9,44.44444444444444,200.0,373,0.010723860589812333,0.04825737265415549
2023-09,International Crisis Group reports,Israel-Palestine Conflict,4.0,0.0,5,80.0,0.0,78,0.05128205128205128,0.0
2023-09,International Crisis Group reports,Russian Invasion of Ukraine,2.0,12.0,4,50.0,300.0,373,0.005361930294906166,0.032171581769437
2023-09,Just Security,Russian Invasion of Ukraine,0.0,1.0,5,0.0,20.0,373,0.0,0.002680965147453083
2023-09,Kommersant,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0,78,0.0,0.01282051282051282
2023-09,Kommersant,Russian Invasion of Ukraine,2.0,0.0,6,33.33333333333333,0.0,373,0.005361930294906166,0.0
2023-09,L'Express,Russian Invasion of Ukraine,5.0,4.0,12,41.66666666666667,33.33333333333333,373,0.013404825737265416,0.010723860589812333
2023-09,La Croix,Russian Invasion of Ukraine,4.0,0.0,5,80.0,0.0,373,0.010723860589812333,0.0
2023-09,La Razón,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,373,0.0,0.0
2023-09,Le Figaro,Russian Invasion of Ukraine,0.0,1.0,8,0.0,12.5,373,0.0,0.002680965147453083
2023-09,Le Monde,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0,78,0.0,0.0
2023-09,Le Monde,Russian Invasion of Ukraine,1.0,3.0,10,10.0,30.0,373,0.002680965147453083,0.00804289544235925
2023-09,Le Parisien,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,373,0.0,0.0
2023-09,Les Echos,Russian Invasion of Ukraine,3.0,1.0,2,150.0,50.0,373,0.00804289544235925,0.002680965147453083
2023-09,Libération,Russian Invasion of Ukraine,4.0,2.0,9,44.44444444444444,22.22222222222222,373,0.010723860589812333,0.005361930294906166
2023-09,Los Angeles Times,Russian Invasion of Ukraine,2.0,30.0,4,50.0,750.0,373,0.005361930294906166,0.08042895442359249
2023-09,MSNBC ,Israel-Palestine Conflict,2.0,2.0,2,100.0,100.0,78,0.02564102564102564,0.02564102564102564
2023-09,Mediapart,Russian Invasion of Ukraine,0.0,5.0,10,0.0,50.0,373,0.0,0.013404825737265416
2023-09,NBC News,Russian Invasion of Ukraine,6.0,6.0,4,150.0,150.0,373,0.0160857908847185,0.0160857908847185
2023-09,NPR,Russian Invasion of Ukraine,3.0,4.0,3,100.0,133.33333333333331,373,0.00804289544235925,0.010723860589812333
2023-09,Politico,Russian Invasion of Ukraine,1.0,1.0,2,50.0,50.0,373,0.002680965147453083,0.002680965147453083
2023-09,Press TV,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,RIA Novosti,Russian Invasion of Ukraine,5.0,0.0,2,250.0,0.0,373,0.013404825737265416,0.0
2023-09,RT (Russia Today),Israel-Palestine Conflict,12.0,1.0,3,400.0,33.33333333333333,78,0.15384615384615385,0.01282051282051282
2023-09,RTVE,Israel-Palestine Conflict,3.0,2.0,1,300.0,200.0,78,0.038461538461538464,0.02564102564102564
2023-09,RTVE,Russian Invasion of Ukraine,3.0,5.0,11,27.27272727272727,45.45454545454545,373,0.00804289544235925,0.013404825737265416
2023-09,Radio France Internationale (RFI),Russian Invasion of Ukraine,6.0,0.0,3,200.0,0.0,373,0.0160857908847185,0.0
2023-09,Reuters,Russian Invasion of Ukraine,1.0,3.0,5,20.0,60.0,373,0.002680965147453083,0.00804289544235925
2023-09,Sky News,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0,373,0.002680965147453083,0.0
2023-09,TASS,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,373,0.0,0.0
2023-09,Tasnim News Agency,Israel-Palestine Conflict,2.0,0.0,3,66.66666666666666,0.0,78,0.02564102564102564,0.0
2023-09,Tasnim News Agency,Russian Invasion of Ukraine,7.0,1.0,4,175.0,25.0,373,0.01876675603217158,0.002680965147453083
2023-09,The Atlantic,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,373,0.0,0.0
2023-09,The Australian,Russian Invasion of Ukraine,3.0,1.0,5,60.0,20.0,373,0.00804289544235925,0.002680965147453083
2023-09,The Daily Telegraph,Russian Invasion of Ukraine,6.0,13.0,14,42.857142857142854,92.85714285714286,373,0.0160857908847185,0.03485254691689008
2023-09,The Diplomat,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,The Diplomat,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0,373,0.002680965147453083,0.0
2023-09,The Economist,Israel-Palestine Conflict,0.0,1.0,3,0.0,33.33333333333333,78,0.0,0.01282051282051282
2023-09,The Globe and Mail,Russian Invasion of Ukraine,5.0,3.0,7,71.42857142857143,42.857142857142854,373,0.013404825737265416,0.00804289544235925
2023-09,The Guardian,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0,78,0.01282051282051282,0.0
2023-09,The Guardian,Russian Invasion of Ukraine,4.0,2.0,5,80.0,40.0,373,0.010723860589812333,0.005361930294906166
2023-09,The Hill,Russian Invasion of Ukraine,13.0,12.0,8,162.5,150.0,373,0.03485254691689008,0.032171581769437
2023-09,The Hindu,Russian Invasion of Ukraine,4.0,4.0,6,66.66666666666666,66.66666666666666,373,0.010723860589812333,0.010723860589812333
2023-09,The Independent,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,The Intercept,Israel-Palestine Conflict,4.0,6.0,1,400.0,600.0,78,0.05128205128205128,0.07692307692307693
2023-09,The Intercept,Russian Invasion of Ukraine,6.0,0.0,9,66.66666666666666,0.0,373,0.0160857908847185,0.0
2023-09,The International New York Times,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,The Japan Times,Israel-Palestine Conflict,2.0,1.0,1,200.0,100.0,78,0.02564102564102564,0.01282051282051282
2023-09,The Japan Times,Russian Invasion of Ukraine,4.0,3.0,6,66.66666666666666,50.0,373,0.010723860589812333,0.00804289544235925
2023-09,The Jerusalem Post,Israel-Palestine Conflict,6.0,8.0,11,54.54545454545454,72.72727272727273,78,0.07692307692307693,0.10256410256410256
2023-09,The Jerusalem Post,Russian Invasion of Ukraine,3.0,0.0,5,60.0,0.0,373,0.00804289544235925,0.0
2023-09,The Mirror,Russian Invasion of Ukraine,0.0,3.0,1,0.0,300.0,373,0.0,0.00804289544235925
2023-09,The New Statesman,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,The New Statesman,Russian Invasion of Ukraine,4.0,5.0,6,66.66666666666666,83.33333333333334,373,0.010723860589812333,0.013404825737265416
2023-09,The New York Times,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,373,0.0,0.0
2023-09,The Observer,Russian Invasion of Ukraine,7.0,4.0,2,350.0,200.0,373,0.01876675603217158,0.010723860589812333
2023-09,The South China Morning Post,Russian Invasion of Ukraine,3.0,0.0,3,100.0,0.0,373,0.00804289544235925,0.0
2023-09,The Spectator,Russian Invasion of Ukraine,0.0,2.0,3,0.0,66.66666666666666,373,0.0,0.005361930294906166
2023-09,The Sun,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,373,0.0,0.0
2023-09,The Sydney Morning Herald,Russian Invasion of Ukraine,10.0,3.0,7,142.85714285714286,42.857142857142854,373,0.02680965147453083,0.00804289544235925
2023-09,The Times,Russian Invasion of Ukraine,15.0,4.0,8,187.5,50.0,373,0.040214477211796246,0.010723860589812333
2023-09,The Wall Street Journal,Israel-Palestine Conflict,5.0,7.0,3,166.66666666666669,233.33333333333334,78,0.0641025641025641,0.08974358974358974
2023-09,The Wall Street Journal,Russian Invasion of Ukraine,12.0,6.0,4,300.0,150.0,373,0.032171581769437,0.0160857908847185
2023-09,The Washington Post,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,The Washington Post,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-09,USA Today,Russian Invasion of Ukraine,0.0,4.0,5,0.0,80.0,373,0.0,0.010723860589812333
2023-09,Vox,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,78,0.0,0.0
2023-09,Vox,Russian Invasion of Ukraine,16.0,13.0,3,533.3333333333333,433.3333333333333,373,0.04289544235924933,0.03485254691689008
2023-09,Xinhua News Agency,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,373,0.0,0.0
2023-10,20 Minutos,Israel-Palestine Conflict,10.0,1.0,6,166.66666666666669,16.666666666666664,3248,0.003078817733990148,0.0003078817733990148
2023-10,20 Minutos,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,ABC,Russian Invasion of Ukraine,2.0,0.0,1,200.0,0.0,265,0.007547169811320755,0.0
2023-10,Al Jazeera,Israel-Palestine Conflict,13.0,5.0,11,118.18181818181819,45.45454545454545,3248,0.0040024630541871924,0.001539408866995074
2023-10,Al Jazeera,Russian Invasion of Ukraine,2.0,1.0,3,66.66666666666666,33.33333333333333,265,0.007547169811320755,0.0037735849056603774
2023-10,Amnesty International publications,Israel-Palestine Conflict,34.0,25.0,24,141.66666666666669,104.16666666666667,3248,0.010467980295566502,0.00769704433497537
2023-10,Amnesty International publications,Russian Invasion of Ukraine,0.0,3.0,4,0.0,75.0,265,0.0,0.011320754716981131
2023-10,Arab News,Israel-Palestine Conflict,53.0,40.0,44,120.45454545454545,90.9090909090909,3248,0.016317733990147784,0.012315270935960592
2023-10,Arab News,Russian Invasion of Ukraine,4.0,9.0,7,57.14285714285714,128.57142857142858,265,0.01509433962264151,0.033962264150943396
2023-10,Associated Press (AP),Israel-Palestine Conflict,168.0,86.0,60,280.0,143.33333333333334,3248,0.05172413793103448,0.02647783251231527
2023-10,Associated Press (AP),Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,BBC News,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0,3248,0.0,0.0003078817733990148
2023-10,BBC News,Russian Invasion of Ukraine,0.0,7.0,3,0.0,233.33333333333334,265,0.0,0.026415094339622643
2023-10,Bloomberg,Israel-Palestine Conflict,219.0,124.0,120,182.5,103.33333333333334,3248,0.06742610837438423,0.038177339901477834
2023-10,Bloomberg,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0,265,0.0,0.0037735849056603774
2023-10,CBC News,Israel-Palestine Conflict,91.0,78.0,52,175.0,150.0,3248,0.028017241379310345,0.02401477832512315
2023-10,CBC News,Russian Invasion of Ukraine,0.0,3.0,1,0.0,300.0,265,0.0,0.011320754716981131
2023-10,CBS News,Israel-Palestine Conflict,116.0,38.0,77,150.64935064935065,49.35064935064935,3248,0.03571428571428571,0.011699507389162561
2023-10,CCTV (China Central Television),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,3248,0.0,0.0
2023-10,CNN ,Israel-Palestine Conflict,143.0,43.0,60,238.33333333333334,71.66666666666667,3248,0.044027093596059115,0.013238916256157635
2023-10,CNN ,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,Cadena SER,Israel-Palestine Conflict,1.0,32.0,2,50.0,1600.0,3248,0.0003078817733990148,0.009852216748768473
2023-10,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,39.0,11.0,16,243.75,68.75,3248,0.012007389162561576,0.0033866995073891628
2023-10,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,Channel 4 News,Israel-Palestine Conflict,4.0,2.0,4,100.0,50.0,3248,0.0012315270935960591,0.0006157635467980296
2023-10,Channel 4 News,Russian Invasion of Ukraine,5.0,2.0,1,500.0,200.0,265,0.018867924528301886,0.007547169811320755
2023-10,China Daily,Israel-Palestine Conflict,54.0,10.0,28,192.85714285714286,35.714285714285715,3248,0.0166256157635468,0.003078817733990148
2023-10,China Daily,Russian Invasion of Ukraine,12.0,3.0,5,240.0,60.0,265,0.045283018867924525,0.011320754716981131
2023-10,Council on Foreign Relations,Israel-Palestine Conflict,46.0,24.0,28,164.28571428571428,85.71428571428571,3248,0.01416256157635468,0.007389162561576354
2023-10,Council on Foreign Relations,Russian Invasion of Ukraine,3.0,8.0,8,37.5,100.0,265,0.011320754716981131,0.03018867924528302
2023-10,Daily Mail,Israel-Palestine Conflict,219.0,121.0,109,200.91743119266056,111.0091743119266,3248,0.06742610837438423,0.03725369458128079
2023-10,Daily Mail,Russian Invasion of Ukraine,3.0,0.0,2,150.0,0.0,265,0.011320754716981131,0.0
2023-10,Dawn,Israel-Palestine Conflict,3.0,9.0,4,75.0,225.0,3248,0.0009236453201970443,0.002770935960591133
2023-10,Dawn,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0,265,0.0037735849056603774,0.0
2023-10,Der Spiegel,Israel-Palestine Conflict,75.0,20.0,23,326.0869565217391,86.95652173913044,3248,0.023091133004926108,0.006157635467980296
2023-10,Der Spiegel,Russian Invasion of Ukraine,5.0,6.0,6,83.33333333333334,100.0,265,0.018867924528301886,0.022641509433962263
2023-10,Deutsche Welle,Israel-Palestine Conflict,106.0,50.0,63,168.25396825396825,79.36507936507937,3248,0.03263546798029557,0.01539408866995074
2023-10,El Confidencial,Israel-Palestine Conflict,58.0,43.0,15,386.6666666666667,286.6666666666667,3248,0.017857142857142856,0.013238916256157635
2023-10,El Mundo,Israel-Palestine Conflict,9.0,13.0,7,128.57142857142858,185.71428571428572,3248,0.002770935960591133,0.0040024630541871924
2023-10,El País,Israel-Palestine Conflict,58.0,42.0,25,231.99999999999997,168.0,3248,0.017857142857142856,0.01293103448275862
2023-10,El País,Russian Invasion of Ukraine,0.0,1.0,5,0.0,20.0,265,0.0,0.0037735849056603774
2023-10,Evening Standard,Israel-Palestine Conflict,61.0,48.0,33,184.84848484848484,145.45454545454547,3248,0.018780788177339903,0.014778325123152709
2023-10,Evening Standard,Russian Invasion of Ukraine,2.0,9.0,5,40.0,180.0,265,0.007547169811320755,0.033962264150943396
2023-10,Financial Times,Israel-Palestine Conflict,150.0,115.0,97,154.63917525773198,118.55670103092784,3248,0.046182266009852216,0.0354064039408867
2023-10,Financial Times,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,265,0.0,0.0
2023-10,Foreign Affairs,Israel-Palestine Conflict,72.0,22.0,26,276.9230769230769,84.61538461538461,3248,0.022167487684729065,0.0067733990147783255
2023-10,Foreign Affairs,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,Foreign Policy,Israel-Palestine Conflict,73.0,46.0,45,162.22222222222223,102.22222222222221,3248,0.02247536945812808,0.01416256157635468
2023-10,Foreign Policy,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,265,0.0,0.0
2023-10,Fox News,Israel-Palestine Conflict,243.0,105.0,109,222.9357798165138,96.3302752293578,3248,0.07481527093596059,0.032327586206896554
2023-10,Fox News,Russian Invasion of Ukraine,4.0,0.0,1,400.0,0.0,265,0.01509433962264151,0.0
2023-10,France 24,Israel-Palestine Conflict,155.0,59.0,54,287.037037037037,109.25925925925925,3248,0.04772167487684729,0.01816502463054187
2023-10,France 24,Russian Invasion of Ukraine,6.0,3.0,2,300.0,150.0,265,0.022641509433962263,0.011320754716981131
2023-10,Global Times,Israel-Palestine Conflict,99.0,98.0,83,119.27710843373494,118.07228915662651,3248,0.030480295566502464,0.03017241379310345
2023-10,Global Times,Russian Invasion of Ukraine,4.0,1.0,9,44.44444444444444,11.11111111111111,265,0.01509433962264151,0.0037735849056603774
2023-10,Haaretz ,Israel-Palestine Conflict,26.0,16.0,30,86.66666666666667,53.333333333333336,3248,0.008004926108374385,0.0049261083743842365
2023-10,Haaretz ,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,265,0.0,0.0
2023-10,ITV News,Israel-Palestine Conflict,34.0,22.0,21,161.9047619047619,104.76190476190477,3248,0.010467980295566502,0.0067733990147783255
2023-10,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,9.0,2.0,4,225.0,50.0,3248,0.002770935960591133,0.0006157635467980296
2023-10,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,7.0,42.0,6,116.66666666666667,700.0,265,0.026415094339622643,0.15849056603773584
2023-10,International Affairs,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,3248,0.0,0.0
2023-10,International Crisis Group reports,Israel-Palestine Conflict,15.0,4.0,13,115.38461538461537,30.76923076923077,3248,0.004618226600985222,0.0012315270935960591
2023-10,International Crisis Group reports,Russian Invasion of Ukraine,5.0,1.0,10,50.0,10.0,265,0.018867924528301886,0.0037735849056603774
2023-10,Just Security,Israel-Palestine Conflict,27.0,14.0,15,180.0,93.33333333333333,3248,0.0083128078817734,0.004310344827586207
2023-10,Just Security,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,Kommersant,Israel-Palestine Conflict,47.0,60.0,20,235.0,300.0,3248,0.014470443349753694,0.01847290640394089
2023-10,Kommersant,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,265,0.0,0.0
2023-10,L'Express,Israel-Palestine Conflict,1.0,2.0,4,25.0,50.0,3248,0.0003078817733990148,0.0006157635467980296
2023-10,L'Express,Russian Invasion of Ukraine,3.0,1.0,8,37.5,12.5,265,0.011320754716981131,0.0037735849056603774
2023-10,La Croix,Israel-Palestine Conflict,17.0,5.0,8,212.5,62.5,3248,0.005233990147783251,0.001539408866995074
2023-10,La Croix,Russian Invasion of Ukraine,3.0,3.0,4,75.0,75.0,265,0.011320754716981131,0.011320754716981131
2023-10,La Razón,Israel-Palestine Conflict,4.0,10.0,7,57.14285714285714,142.85714285714286,3248,0.0012315270935960591,0.003078817733990148
2023-10,La Razón,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,La Vanguardia,Israel-Palestine Conflict,51.0,26.0,13,392.30769230769226,200.0,3248,0.015701970443349755,0.008004926108374385
2023-10,La Vanguardia,Russian Invasion of Ukraine,2.0,3.0,4,50.0,75.0,265,0.007547169811320755,0.011320754716981131
2023-10,Le Figaro,Israel-Palestine Conflict,63.0,40.0,33,190.9090909090909,121.21212121212122,3248,0.01939655172413793,0.012315270935960592
2023-10,Le Figaro,Russian Invasion of Ukraine,12.0,14.0,8,150.0,175.0,265,0.045283018867924525,0.052830188679245285
2023-10,Le Monde,Israel-Palestine Conflict,158.0,74.0,91,173.62637362637363,81.31868131868131,3248,0.04864532019704434,0.022783251231527094
2023-10,Le Monde,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0,265,0.0037735849056603774,0.0
2023-10,Le Parisien,Israel-Palestine Conflict,17.0,3.0,18,94.44444444444444,16.666666666666664,3248,0.005233990147783251,0.0009236453201970443
2023-10,Le Parisien,Russian Invasion of Ukraine,1.0,2.0,1,100.0,200.0,265,0.0037735849056603774,0.007547169811320755
2023-10,Les Echos,Israel-Palestine Conflict,3.0,1.0,8,37.5,12.5,3248,0.0009236453201970443,0.0003078817733990148
2023-10,Les Echos,Russian Invasion of Ukraine,18.0,51.0,6,300.0,850.0,265,0.06792452830188679,0.19245283018867926
2023-10,Libération,Israel-Palestine Conflict,27.0,20.0,16,168.75,125.0,3248,0.0083128078817734,0.006157635467980296
2023-10,Libération,Russian Invasion of Ukraine,1.0,0.0,3,33.33333333333333,0.0,265,0.0037735849056603774,0.0
2023-10,Los Angeles Times,Israel-Palestine Conflict,209.0,83.0,77,271.42857142857144,107.79220779220779,3248,0.06434729064039409,0.025554187192118227
2023-10,Los Angeles Times,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,265,0.0,0.0
2023-10,MSNBC ,Israel-Palestine Conflict,177.0,68.0,61,290.1639344262295,111.47540983606557,3248,0.05449507389162562,0.020935960591133004
2023-10,MSNBC ,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,Mediapart,Israel-Palestine Conflict,8.0,2.0,3,266.66666666666663,66.66666666666666,3248,0.0024630541871921183,0.0006157635467980296
2023-10,Mediapart,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,Metro,Israel-Palestine Conflict,58.0,16.0,28,207.14285714285717,57.14285714285714,3248,0.017857142857142856,0.0049261083743842365
2023-10,NBC News,Israel-Palestine Conflict,61.0,21.0,60,101.66666666666666,35.0,3248,0.018780788177339903,0.00646551724137931
2023-10,NBC News,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,265,0.0,0.0
2023-10,NPR,Israel-Palestine Conflict,45.0,131.0,57,78.94736842105263,229.82456140350877,3248,0.013854679802955665,0.040332512315270935
2023-10,NPR,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,People's Daily,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,3248,0.0,0.0
2023-10,Politico,Israel-Palestine Conflict,8.0,10.0,3,266.66666666666663,333.33333333333337,3248,0.0024630541871921183,0.003078817733990148
2023-10,Politico,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,Press TV,Israel-Palestine Conflict,0.0,0.0,7,0.0,0.0,3248,0.0,0.0
2023-10,Press TV,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,265,0.0,0.0
2023-10,Público,Israel-Palestine Conflict,10.0,14.0,6,166.66666666666669,233.33333333333334,3248,0.003078817733990148,0.004310344827586207
2023-10,RIA Novosti,Israel-Palestine Conflict,42.0,14.0,12,350.0,116.66666666666667,3248,0.01293103448275862,0.004310344827586207
2023-10,RIA Novosti,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,265,0.0,0.0
2023-10,RT (Russia Today),Israel-Palestine Conflict,32.0,15.0,22,145.45454545454547,68.18181818181817,3248,0.009852216748768473,0.004618226600985222
2023-10,RTVE,Israel-Palestine Conflict,31.0,19.0,22,140.9090909090909,86.36363636363636,3248,0.009544334975369459,0.005849753694581281
2023-10,RTVE,Russian Invasion of Ukraine,1.0,0.0,8,12.5,0.0,265,0.0037735849056603774,0.0
2023-10,Radio France Internationale (RFI),Israel-Palestine Conflict,63.0,15.0,29,217.24137931034483,51.724137931034484,3248,0.01939655172413793,0.004618226600985222
2023-10,Radio France Internationale (RFI),Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,265,0.0,0.0
2023-10,Reuters,Israel-Palestine Conflict,104.0,60.0,79,131.64556962025316,75.9493670886076,3248,0.03201970443349754,0.01847290640394089
2023-10,Reuters,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,265,0.0,0.0
2023-10,Sky News,Israel-Palestine Conflict,115.0,40.0,32,359.375,125.0,3248,0.0354064039408867,0.012315270935960592
2023-10,TASS,Israel-Palestine Conflict,8.0,0.0,5,160.0,0.0,3248,0.0024630541871921183,0.0
2023-10,TASS,Russian Invasion of Ukraine,2.0,0.0,1,200.0,0.0,265,0.007547169811320755,0.0
2023-10,Tasnim News Agency,Israel-Palestine Conflict,31.0,20.0,21,147.61904761904762,95.23809523809523,3248,0.009544334975369459,0.006157635467980296
2023-10,Tasnim News Agency,Russian Invasion of Ukraine,1.0,0.0,4,25.0,0.0,265,0.0037735849056603774,0.0
2023-10,The Atlantic,Israel-Palestine Conflict,21.0,10.0,11,190.9090909090909,90.9090909090909,3248,0.00646551724137931,0.003078817733990148
2023-10,The Atlantic,Russian Invasion of Ukraine,1.0,0.0,4,25.0,0.0,265,0.0037735849056603774,0.0
2023-10,The Australian,Russian Invasion of Ukraine,5.0,2.0,4,125.0,50.0,265,0.018867924528301886,0.007547169811320755
2023-10,The Conversation UK,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,3248,0.0,0.0
2023-10,The Daily Telegraph,Israel-Palestine Conflict,175.0,68.0,43,406.9767441860465,158.13953488372093,3248,0.05387931034482758,0.020935960591133004
