month,outlet_name,conflict_name,sentiment_category,sentiment,sentiment_score
2023-01,La Croix,Russian Invasion of Ukraine,{'neutral': 2},-0.0181818181818181,0.0
2023-01,La Razón,Russian Invasion of Ukraine,"{'positive': 5, 'negative': 1}",0.0480404466278973,0.6666666666666666
2023-01,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",-0.0587068845133361,0.0
2023-01,Le Figaro,Israel-Palestine Conflict,{'neutral': 1},-0.0498843894513185,0.0
2023-01,Le Figaro,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",-0.004542553800366347,0.0
2023-01,Le Monde,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 3}",0.05473440439288302,0.42857142857142855
2023-01,Le Monde,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 5, 'negative': 1}",0.06811585425797545,0.3333333333333333
2023-01,Les Echos,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 1}",0.08088545784624215,0.8333333333333334
2023-01,Libération,Israel-Palestine Conflict,{'positive': 1},0.1016057585825027,1.0
2023-01,Libération,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.04067801411551406,0.6666666666666666
2023-01,Los Angeles Times,Israel-Palestine Conflict,{'neutral': 1},0.0466666666666666,0.0
2023-01,Los Angeles Times,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.07011649097697825,0.5
2023-01,MSNBC ,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.05002858488027975,0.5
2023-01,NBC News,Israel-Palestine Conflict,{'neutral': 1},,0.0
2023-01,NBC News,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.10655229905229904,0.3333333333333333
2023-01,NPR,Israel-Palestine Conflict,{'positive': 1},0.26,1.0
2023-01,NPR,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2023-01,Politico,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1}",-0.0833333333333333,-0.3333333333333333
2023-01,Press TV,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 2, 'negative': 1}",0.05205098643775022,0.5555555555555556
2023-01,ProPublica,Israel-Palestine Conflict,{'neutral': 1},-0.0479242424242424,0.0
2023-01,ProPublica,Russian Invasion of Ukraine,{'neutral': 1},0.0458636173767752,0.0
2023-01,Público,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.10598484848484845,0.5
2023-01,RIA Novosti,Israel-Palestine Conflict,{'neutral': 1},,0.0
2023-01,RIA Novosti,Russian Invasion of Ukraine,{'positive': 1},0.0583333333333333,1.0
2023-01,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.029917602242488274,0.4
2023-01,Reuters,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.07306018354405451,0.6666666666666666
2023-01,Sky News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.04912544669047478,0.25
2023-01,TASS,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.07827181341951042,0.6
2023-01,Tasnim News Agency,Israel-Palestine Conflict,{'positive': 1},0.1087653957703462,1.0
2023-01,Tasnim News Agency,Russian Invasion of Ukraine,{'neutral': 1},0.0333333333333333,0.0
2023-01,The Atlantic,Russian Invasion of Ukraine,{'neutral': 3},0.026371496267188203,0.0
2023-01,The Daily Telegraph,Israel-Palestine Conflict,{'neutral': 1},0.0375238095238095,0.0
2023-01,The Daily Telegraph,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.041280477722931946,0.25
2023-01,The Diplomat,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.06850384674507205,0.75
2023-01,The Economist,Russian Invasion of Ukraine,{'neutral': 3},0.026493246795867436,0.0
2023-01,The Globe and Mail,Russian Invasion of Ukraine,"{'neutral': 4, 'negative': 1}",-0.07234559422059421,-0.2
2023-01,The Hill,Israel-Palestine Conflict,{'positive': 1},0.1284218734021883,1.0
2023-01,The Hill,Russian Invasion of Ukraine,{'positive': 6},0.17562516122374705,1.0
2023-01,The Hindu,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.059036158846764865,0.3333333333333333
2023-01,The Independent,Israel-Palestine Conflict,{'positive': 1},0.06639273372826,1.0
2023-01,The Independent,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.09183201058201056,0.5
2023-01,The Intercept,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.11335517877184541,0.2
2023-01,The Japan Times,Israel-Palestine Conflict,{'neutral': 1},0.0268544973544973,0.0
2023-01,The Japan Times,Russian Invasion of Ukraine,{'neutral': 10},0.0277271569788701,0.0
2023-01,The Jerusalem Post,Israel-Palestine Conflict,"{'positive': 5, 'neutral': 2}",0.11233728745862326,0.7142857142857143
2023-01,The Jerusalem Post,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 2}",0.024775015921602,0.2
2023-01,The Mirror,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 1, 'negative': 1}",0.10053347810814914,0.625
2023-01,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.026117386147361775,0.16666666666666666
2023-01,The Observer,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.06861471861471855,0.5
2023-01,The South China Morning Post,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.0184469070666987,0.3333333333333333
2023-01,The South China Morning Post,Russian Invasion of Ukraine,"{'positive': 3, 'negative': 1}",0.11031616925996768,0.5
2023-01,The Spectator,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.05243202090645352,0.5
2023-01,The Sun,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1, 'neutral': 1}",0.00999043210650353,0.0
2023-01,The Sydney Morning Herald,Russian Invasion of Ukraine,{'neutral': 3},0.0193971737075185,0.0
2023-01,The Times,Russian Invasion of Ukraine,{'positive': 2},0.13125,1.0
2023-01,The Times of India,Israel-Palestine Conflict,{'neutral': 1},0.0372916666666666,0.0
2023-01,The Times of India,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2, 'negative': 2}",-0.02020508061179016,0.0
2023-01,The Wall Street Journal,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.119922826821561,0.5
2023-01,USA Today,Russian Invasion of Ukraine,{'neutral': 1},0.0443390538033395,0.0
2023-01,Vox,Israel-Palestine Conflict,{'neutral': 1},0.0263027460754733,0.0
2023-01,Vox,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 3}",0.07218845088212818,0.625
2023-02,20 Minutos,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.035701299218379924,0.2
2023-02,Al Jazeera,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2}",0.09283175800016262,0.25
2023-02,Amnesty International publications,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.030555555555555603,0.5
2023-02,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.06016689147402428,0.25
2023-02,Arab News,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 2}",0.05921142636551613,0.4
2023-02,Arab News,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4, 'negative': 1}",0.061509559728657966,0.2727272727272727
2023-02,Associated Press (AP),Israel-Palestine Conflict,{'neutral': 1},,0.0
2023-02,Associated Press (AP),Russian Invasion of Ukraine,{'neutral': 2},0.000595238095238,0.0
2023-02,BBC News,Israel-Palestine Conflict,{'positive': 1},0.0666501976284585,1.0
2023-02,BBC News,Russian Invasion of Ukraine,"{'positive': 14, 'neutral': 7, 'negative': 1}",0.05899110542073287,0.5909090909090909
2023-02,Bloomberg,Israel-Palestine Conflict,{'neutral': 1},0.0386544011544011,0.0
2023-02,Bloomberg,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 2, 'negative': 1}",0.018681270128638534,0.08333333333333333
2023-02,BuzzFeed News,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2}",0.0412614464006206,0.5
2023-02,CBC News,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 7, 'negative': 1}",0.04782492532641209,0.375
2023-02,CBS News,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.15678459471562914,0.6666666666666666
2023-02,CNN ,Israel-Palestine Conflict,{'neutral': 1},0.0323717948717948,0.0
2023-02,CNN ,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 2, 'negative': 1}",0.05622000730297107,0.5555555555555556
2023-02,Cadena SER,Russian Invasion of Ukraine,{'positive': 1},0.425,1.0
2023-02,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,{'positive': 1},0.0603847296494355,1.0
2023-02,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.04508128472267,0.5
2023-02,Channel 4 News,Israel-Palestine Conflict,{'neutral': 1},-0.0111111111111111,0.0
2023-02,Channel 4 News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.06150315264445698,0.4
2023-02,China Daily,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.08124841200003843,0.6
2023-02,Council on Foreign Relations,Israel-Palestine Conflict,{'neutral': 2},,0.0
2023-02,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3, 'negative': 2}",0.017499387406465113,0.1
2023-02,Daily Mail,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 2}",0.075387550589327,0.2
2023-02,Dawn,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 2, 'negative': 1}",0.04145515289653863,0.42857142857142855
2023-02,Der Spiegel,Israel-Palestine Conflict,{'neutral': 1},0.0,0.0
2023-02,Der Spiegel,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.05054335152614392,0.6
2023-02,Deutsche Welle,Israel-Palestine Conflict,{'neutral': 1},2.312964634635743e-17,0.0
2023-02,Deutsche Welle,Russian Invasion of Ukraine,{'negative': 1},-0.1666666666666667,-1.0
2023-02,El Confidencial,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5, 'negative': 1}",0.07061938635046387,0.46153846153846156
2023-02,El Mundo,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1, 'positive': 1}",0.01234253537680955,0.0
2023-02,El País,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 7, 'negative': 3}",0.03265537772650916,0.2222222222222222
2023-02,Evening Standard,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 3, 'negative': 2}",0.030676652297540283,0.1111111111111111
2023-02,Financial Times,Israel-Palestine Conflict,{'neutral': 1},0.0114285714285714,0.0
2023-02,Financial Times,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2}",0.030754523173597382,0.25
2023-02,Foreign Affairs,Israel-Palestine Conflict,"{'neutral': 2, 'negative': 1}",-0.14551125876707274,-0.3333333333333333
2023-02,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 7, 'negative': 2}",0.04609603929444572,0.2777777777777778
2023-02,Foreign Policy,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 5, 'negative': 1}",0.04753328956121926,0.4166666666666667
2023-02,Fox News,Russian Invasion of Ukraine,"{'positive': 13, 'neutral': 3, 'negative': 3}",0.07033416672053029,0.5263157894736842
2023-02,France 24,Israel-Palestine Conflict,{'positive': 1},0.0759296536796537,1.0
2023-02,France 24,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 7, 'negative': 2}",0.04567140326109488,0.2631578947368421
2023-02,Global Times,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 6}",0.04477854103321214,0.42857142857142855
2023-02,Haaretz ,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.1416892891059557,0.6666666666666666
2023-02,Haaretz ,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1, 'negative': 1}",0.0027700232214713807,0.0
2023-02,ITV News,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.04123945883112544,0.6
2023-02,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,{'neutral': 1},-0.0047520661157024,0.0
2023-02,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 6, 'negative': 1}",0.07790892295810446,0.3125
2023-02,International Crisis Group reports,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 3}",0.06563075718223589,0.42857142857142855
2023-02,International Crisis Group reports,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.15503484866246267,0.75
2023-02,Just Security,Israel-Palestine Conflict,{'neutral': 2},0.0029185697075605,0.0
2023-02,Just Security,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4, 'negative': 2}",0.0229322976084744,0.16666666666666666
2023-02,Kommersant,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.05097401208318011,0.6
2023-02,L'Express,Russian Invasion of Ukraine,"{'neutral': 4, 'negative': 1, 'positive': 1}",-0.035220279720279725,0.0
2023-02,La Croix,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 3}",0.05831734737317658,0.3333333333333333
2023-02,La Razón,Russian Invasion of Ukraine,"{'positive': 2, 'negative': 1, 'neutral': 1}",-0.1506631637287213,0.25
2023-02,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 9, 'negative': 2, 'neutral': 2}",0.07643577075314362,0.5384615384615384
2023-02,Lawfare Blog,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1}",-0.029275362318840568,-0.3333333333333333
2023-02,Le Figaro,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 3, 'negative': 1}",0.0157924036424498,0.14285714285714285
2023-02,Le Monde,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 2}",0.2525026689660836,0.3333333333333333
2023-02,Le Monde,Russian Invasion of Ukraine,"{'neutral': 19, 'positive': 14, 'negative': 1}",0.0597891556370234,0.38235294117647056
2023-02,Le Parisien,Russian Invasion of Ukraine,{'neutral': 1},0.0333333333333333,0.0
2023-02,Les Echos,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3}",0.046904073534127316,0.375
2023-02,Libération,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 2}",0.04513461787692299,0.2
2023-02,Los Angeles Times,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1}",0.07433181604222373,0.25
2023-02,Los Angeles Times,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 4, 'negative': 2}",0.019666369720841473,0.14285714285714285
2023-02,MSNBC ,Israel-Palestine Conflict,{'positive': 2},0.10873579535500061,1.0
2023-02,MSNBC ,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 2}",0.04616938398334555,0.6666666666666666
2023-02,Mediapart,Israel-Palestine Conflict,{'positive': 1},0.0801836547291092,1.0
2023-02,Mediapart,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4, 'negative': 1}",0.0266824967032006,0.4
2023-02,NBC News,Israel-Palestine Conflict,{'neutral': 1},0.0196338383838383,0.0
2023-02,NBC News,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 6}",0.09725045549313001,0.6
2023-02,NPR,Israel-Palestine Conflict,{'positive': 1},0.102347132034632,1.0
2023-02,NPR,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5, 'negative': 1}",0.09124346854430389,0.46153846153846156
2023-02,Politico,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.03392219715312932,0.2
2023-02,Press TV,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.06837286334988535,0.5
2023-02,Público,Russian Invasion of Ukraine,{'neutral': 3},-0.004587774123636268,0.0
2023-02,RIA Novosti,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.03669680381138716,0.3333333333333333
2023-02,RT (Russia Today),Israel-Palestine Conflict,{'positive': 1},0.0724279835390946,1.0
2023-02,RTVE,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.061876979351456265,0.6
2023-02,Radio France Internationale (RFI),Israel-Palestine Conflict,{'positive': 1},0.139940218511647,1.0
2023-02,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'neutral': 15, 'positive': 5}",0.038446555066673695,0.25
2023-02,Reuters,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5}",0.09120985148658697,0.5833333333333334
2023-02,Sky News,Israel-Palestine Conflict,{'neutral': 1},-0.0023099660196434,0.0
2023-02,Sky News,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4, 'negative': 1}",0.041446268209613654,0.3
2023-02,TASS,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.07467026113486172,0.4
2023-02,Tasnim News Agency,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.0303446553446553,0.5
2023-02,Tasnim News Agency,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1, 'negative': 1}",-0.06456186547768182,0.0
2023-02,The Atlantic,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 4}",0.07428842642699143,0.4
2023-02,The Daily Telegraph,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 3}",0.13531639377434931,0.6666666666666666
2023-02,The Diplomat,Israel-Palestine Conflict,{'neutral': 1},,0.0
2023-02,The Diplomat,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 4, 'negative': 1}",-0.03600417796746396,0.23076923076923078
2023-02,The Economist,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 2}",0.037469176123385954,0.2222222222222222
2023-02,The Globe and Mail,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 7}",0.11651045921957286,0.5625
2023-02,The Guardian,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 3}",0.07454873849285341,0.5
2023-02,The Guardian International Edition,Israel-Palestine Conflict,{'positive': 1},0.0510098923115452,1.0
2023-02,The Hill,Israel-Palestine Conflict,{'neutral': 1},0.0112012987012986,0.0
2023-02,The Hill,Russian Invasion of Ukraine,"{'neutral': 16, 'positive': 8, 'negative': 3}",0.02709847301433023,0.18518518518518517
2023-02,The Hindu,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.04797124789067597,0.3333333333333333
2023-02,The Independent,Israel-Palestine Conflict,{'neutral': 2},-0.0004744914254116,0.0
2023-02,The Independent,Russian Invasion of Ukraine,"{'neutral': 15, 'positive': 11, 'negative': 4}",0.04135951198656132,0.23333333333333334
2023-02,The Intercept,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.021432450881573226,0.25
2023-02,The Japan Times,Israel-Palestine Conflict,{'neutral': 1},0.0280187969924812,0.0
2023-02,The Japan Times,Russian Invasion of Ukraine,"{'positive': 10, 'neutral': 7, 'negative': 2}",0.01674232462572279,0.42105263157894735
2023-02,The Jerusalem Post,Israel-Palestine Conflict,{'neutral': 2},0.0355820105820105,0.0
2023-02,The Jerusalem Post,Russian Invasion of Ukraine,"{'neutral': 18, 'positive': 5}",0.029336003775919946,0.21739130434782608
2023-02,The Mirror,Israel-Palestine Conflict,{'neutral': 1},-0.0031986531986531,0.0
2023-02,The Mirror,Russian Invasion of Ukraine,"{'neutral': 16, 'negative': 3, 'positive': 3}",-0.0391715242221647,0.0
2023-02,The New Statesman,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 6, 'negative': 1}",0.03977359693633464,0.38461538461538464
2023-02,The New York Times,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1, 'negative': 1}",0.0202982834295334,0.0
2023-02,The South China Morning Post,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 8}",0.05818543319076346,0.4444444444444444
2023-02,The Spectator,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 3}",0.04548333365851156,0.2727272727272727
2023-02,The Sun,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5, 'negative': 1}",0.07723638841510062,0.46153846153846156
2023-02,The Sydney Morning Herald,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2, 'negative': 1}",0.0028503872122469186,0.3333333333333333
2023-02,The Times,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 6}",0.09780560220516098,0.5384615384615384
2023-02,The Times of India,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 9, 'negative': 1}",0.07813609086192655,0.42105263157894735
2023-02,The Wall Street Journal,Israel-Palestine Conflict,{'neutral': 1},0.0205883510428965,0.0
2023-02,The Wall Street Journal,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 6, 'negative': 2}",0.07522593742682473,0.26666666666666666
2023-02,The Washington Post,Israel-Palestine Conflict,{'neutral': 1},0.0277690242763772,0.0
2023-02,The Washington Post,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.055937842278203705,0.5
2023-02,USA Today,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 4, 'negative': 1}",0.04144575491998774,0.5
2023-02,Vox,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.0617398317778545,0.5
2023-02,Vox,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 1}",0.0140690386002886,0.16666666666666666
2023-02,Xinhua News Agency,Russian Invasion of Ukraine,{'neutral': 2},0.016120846065699,0.0
2023-03,20 Minutos,Russian Invasion of Ukraine,{'neutral': 1},-0.0314393939393939,0.0
2023-03,Al Jazeera,Russian Invasion of Ukraine,"{'negative': 1, 'neutral': 1}",-0.05815641534391535,-0.5
2023-03,Amnesty International publications,Israel-Palestine Conflict,"{'neutral': 4, 'negative': 1, 'positive': 1}",0.01295416280465608,0.0
2023-03,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2}",0.055348060624679285,0.25
2023-03,Arab News,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.0978289296909986,0.5
2023-03,Arab News,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 4}",0.06973226463473646,0.5
2023-03,Associated Press (AP),Russian Invasion of Ukraine,{'neutral': 2},0.0257675438596491,0.0
2023-03,BBC News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2, 'negative': 2}",-0.02033794563541299,0.0
2023-03,Bloomberg,Israel-Palestine Conflict,{'neutral': 1},,0.0
2023-03,Bloomberg,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.04183928981613515,0.4
2023-03,BuzzFeed News,Russian Invasion of Ukraine,{'neutral': 3},-0.0061471480232772,0.0
2023-03,CBC News,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.054609374999999974,0.2
2023-03,CBS News,Russian Invasion of Ukraine,{'neutral': 1},0.0461432506887052,0.0
2023-03,CNN ,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.0286028193085334,0.25
2023-03,Cadena SER,Russian Invasion of Ukraine,{'neutral': 1},0.0333333333333333,0.0
2023-03,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.0469416847219207,0.5
2023-03,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2023-03,China Daily,Israel-Palestine Conflict,{'neutral': 1},-0.0268698893698893,0.0
2023-03,China Daily,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4, 'negative': 2}",-0.004983590742694461,0.18181818181818182
2023-03,Council on Foreign Relations,Israel-Palestine Conflict,{'neutral': 2},0.0,0.0
2023-03,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 2}",0.0282703914190995,0.3333333333333333
2023-03,Daily Mail,Russian Invasion of Ukraine,"{'neutral': 7, 'negative': 1, 'positive': 1}",0.009182171793778901,0.0
2023-03,Dawn,Israel-Palestine Conflict,{'negative': 1},-0.0643874643874643,-1.0
2023-03,Dawn,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 1}",0.05962073094492474,0.8
2023-03,Der Spiegel,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 3}",0.0458026421371547,0.3333333333333333
2023-03,Deutsche Welle,Russian Invasion of Ukraine,{'neutral': 1},,0.0
2023-03,El Confidencial,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.06809388321478813,0.5
2023-03,El Mundo,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.05129255621879843,0.25
2023-03,El País,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 5}",0.05731639148258158,0.5
2023-03,Evening Standard,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.033122056038380296,0.2
2023-03,Financial Times,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.04099750516789203,0.3333333333333333
2023-03,Foreign Affairs,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4}",0.0702665186591671,0.5555555555555556
2023-03,Foreign Policy,Israel-Palestine Conflict,{'positive': 1},0.0730929020888037,1.0
2023-03,Foreign Policy,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 5, 'negative': 1}",0.08989611017205432,0.46153846153846156
2023-03,Fox News,Israel-Palestine Conflict,{'positive': 1},0.0543047825190682,1.0
2023-03,Fox News,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.11666666666666663,0.25
2023-03,France 24,Russian Invasion of Ukraine,{'neutral': 4},0.01759259259259255,0.0
2023-03,Global Times,Russian Invasion of Ukraine,"{'positive': 7, 'neutral': 6}",0.10783623370346941,0.5384615384615384
2023-03,Haaretz ,Israel-Palestine Conflict,{'neutral': 1},-0.036389751552795,0.0
2023-03,Haaretz ,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 3}",0.07445121740335348,0.5
2023-03,Human Rights Watch reports,Russian Invasion of Ukraine,{'positive': 1},0.104053776683087,1.0
2023-03,ITV News,Israel-Palestine Conflict,{'neutral': 1},0.0313725490196078,0.0
2023-03,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,"{'positive': 7, 'neutral': 2, 'negative': 1}",0.07013074348884682,0.6
2023-03,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,"{'positive': 12, 'neutral': 11, 'negative': 1}",0.06045995089514515,0.4583333333333333
2023-03,International Crisis Group reports,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 1}",0.013106060195603977,0.125
2023-03,International Crisis Group reports,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4, 'negative': 1}",0.03091359885198262,0.3
2023-03,Just Security,Israel-Palestine Conflict,{'positive': 2},0.06522765057645465,1.0
2023-03,Just Security,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 4, 'negative': 1}",0.029382223646849337,0.2
2023-03,Kommersant,Russian Invasion of Ukraine,{'positive': 3},0.09912474669566863,1.0
2023-03,L'Express,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 4}",0.05029793214798134,0.36363636363636365
2023-03,La Croix,Israel-Palestine Conflict,{'neutral': 1},0.0364480205784553,0.0
2023-03,La Croix,Russian Invasion of Ukraine,{'neutral': 2},0.0119047619047619,0.0
2023-03,La Razón,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 2}",0.08923786801890396,0.4
2023-03,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 5}",0.08332177027407182,0.6153846153846154
2023-03,Lawfare Blog,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.027486010426947503,0.2857142857142857
2023-03,Le Figaro,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 3}",0.0514701810031052,0.5
2023-03,Le Monde,Israel-Palestine Conflict,{'neutral': 3},0.032268270944741495,0.0
